"worker_id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent_q","att1","att2","completion_code","guilt_1_1","guilt_2_1","guilt_3_1","curiosity_1_1","curiosity_2_1","curiosity_3_1","outrage_1_1","outrage_2_1","outrage_3_1","enjoy_1_1","enjoy_2_1","enjoy_3_1","comp_1","comp_2","gender","gender_4_TEXT","ethnicity","ethnicity_6_TEXT","age","edu","edu_8_TEXT","participantId","chatbot_farewell_message","actual_farewell","condition","id"
"Anonymized","2025-05-24 03:26:01","2025-05-24 03:45:19","0","Anonymized","100","1158","1","2025-05-24 03:45:20","R_3XiifTnfxNkEvzS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7375-5448-9346-3298","0","0","0","4","6","8","35","37","27","9","5","8","2","1","1","","3","","37","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",220
"Anonymized","2025-05-24 08:31:16","2025-05-24 08:53:02","0","Anonymized","100","1305","1","2025-05-24 08:53:03","R_7E4elyOLRmABXUf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6284-0843-5804-0128","13","20","23","20","30","17","61","61","61","24","17","16","2","1","2","","1","","29","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",1101
"Anonymized","2025-05-24 08:24:20","2025-05-24 08:48:47","0","Anonymized","19","1466","0","2025-05-31 08:48:55","R_7dP4ThzhrlBhdJf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1065
"Anonymized","2025-05-24 06:33:08","2025-05-24 06:53:58","0","Anonymized","100","1249","1","2025-05-24 06:53:58","R_1tlgVSgAzOxThT3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3184-0329-9505-5696","60","62","70","83","63","39","31","65","39","71","67","80","2","1","1","","3","","27","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",615
"Anonymized","2025-05-24 04:55:15","2025-05-24 05:41:35","0","Anonymized","100","2780","1","2025-05-24 05:41:36","R_5WO7BKTwiGJmBxs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8546-9606-6616-8510","71","76","80","70","90","71","28","32","25","73","84","69","2","1","2","","3","","25","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",369
"Anonymized","2025-05-24 05:06:48","2025-05-24 05:27:01","0","Anonymized","100","1213","1","2025-05-24 05:27:01","R_1TtPHGNXJ6c6Olk","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2667-3948-5213-8153","65","55","70","70","60","69","0","0","0","50","65","60","2","1","1","","3","","29","1","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",359
"Anonymized","2025-05-24 09:49:12","2025-05-24 10:10:21","0","Anonymized","100","1269","1","2025-05-24 10:10:22","R_7DvtrNQTAeVynhz","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7404-0465-8016-0871","0","0","7","70","70","75","38","45","9","58","57","58","2","1","1","","2","","36","6","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",1285
"Anonymized","2025-05-24 05:12:54","2025-05-24 05:33:20","0","Anonymized","100","1226","1","2025-05-24 05:33:21","R_1obgLCCtxz252vs","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2592-1883-9880-7031","0","0","0","8","4","4","17","74","18","0","0","0","2","1","2","","3","","35","2","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",370
"Anonymized","2025-05-24 05:54:26","2025-05-24 06:28:30","0","Anonymized","100","2044","1","2025-05-24 06:28:31","R_7OOd4RnMWmqFHco","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7568-2251-3464-2257","25","25","25","30","30","30","20","20","20","25","25","25","2","1","2","","3","","32","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",488
"Anonymized","2025-05-24 01:22:14","2025-05-24 02:44:40","0","Anonymized","19","4945","0","2025-05-31 02:44:41","R_6fx0sfjkdvjRZrH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",72
"Anonymized","2025-05-24 03:29:24","2025-05-24 03:49:34","0","Anonymized","100","1209","1","2025-05-24 03:49:34","R_73BG3AuV0d6NgIA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4541-4729-3802-2429","0","0","0","62","71","55","0","0","0","77","76","76","2","1","1","","4","","44","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",227
"Anonymized","2025-05-24 07:47:25","2025-05-24 08:09:03","0","Anonymized","100","1298","1","2025-05-24 08:09:04","R_3Ymk7j2sz0Da6il","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7627-9291-5948-4457","15","20","5","25","20","10","55","80","60","5","15","10","2","1","1","","3","","47","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",934
"Anonymized","2025-05-24 07:21:28","2025-05-24 07:39:38","0","Anonymized","100","1089","1","2025-05-24 07:39:38","R_1KpyaMx4Ur5wZPa","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4409-0753-6863-7421","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","","3","","50","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",809
"Anonymized","2025-05-24 06:40:16","2025-05-24 07:00:17","0","Anonymized","100","1201","1","2025-05-24 07:00:18","R_7er9kHTZfnKQxPB","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4688-4215-7987-1968","0","0","0","6","7","9","0","0","0","0","0","0","2","1","1","","3","","38","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",652
"Anonymized","2025-05-24 03:55:49","2025-05-24 04:13:45","0","Anonymized","100","1076","1","2025-05-24 04:13:46","R_5DvwpqnsAigu1Qu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3243-8042-2891-8726","41","57","62","38","38","38","5","9","0","47","53","53","2","1","2","","3","","36","5","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",254
"Anonymized","2025-05-24 09:12:36","2025-05-24 09:32:39","0","Anonymized","100","1203","1","2025-05-24 09:32:39","R_7HcMTvn6rqrBK4J","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6315-0042-8255-8092","0","0","0","100","100","100","0","0","0","100","100","100","2","1","2","","3","","74","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",1143
"Anonymized","2025-05-24 06:39:14","2025-05-24 07:00:07","0","Anonymized","100","1253","1","2025-05-24 07:00:09","R_51cShkpm4dhjAPr","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4803-1616-1211-5458","83","76","93","90","89","89","0","0","0","81","93","87","2","1","2","","4","","55","3","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",648
"Anonymized","2025-05-24 07:26:00","2025-05-24 07:45:22","0","Anonymized","100","1162","1","2025-05-24 07:45:23","R_1cnEHVjSS1Os1Qc","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9125-9134-0210-4204","0","0","0","0","0","0","0","0","0","100","100","100","2","1","1","","3","","62","5","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",829
"Anonymized","2025-05-24 07:43:40","2025-05-24 08:10:23","0","Anonymized","100","1603","1","2025-05-24 08:10:23","R_7ClJnqWG8FbAWtP","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0790-4681-8395-3498","54","54","58","50","60","60","0","0","0","50","60","50","2","1","1","","3","","33","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",913
"Anonymized","2025-05-24 06:21:18","2025-05-24 06:40:44","0","Anonymized","100","1166","1","2025-05-24 06:40:45","R_7jUEA6syOZasB97","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7426-5370-1800-7746","76","62","80","29","77","89","16","63","26","23","78","90","2","1","1","","3","","45","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",570
"Anonymized","2025-05-24 06:58:27","2025-05-24 07:16:45","0","Anonymized","100","1098","1","2025-05-24 07:16:46","R_66mCPEyPEPaExxS","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5843-4908-5851-9528","25","21","27","25","39","23","16","18","18","60","62","58","2","1","1","","3","","34","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",734
"Anonymized","2025-05-24 08:02:37","2025-05-24 08:22:34","0","Anonymized","100","1197","1","2025-05-24 08:22:34","R_3E9VwHPUvBelzHb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2868-2315-7704-1753","26","69","30","7","4","50","3","5","6","81","76","79","2","1","2","","3","","57","1","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",968
"Anonymized","2025-05-24 05:21:18","2025-05-24 05:58:13","0","Anonymized","100","2215","1","2025-05-24 05:58:14","R_1SqT5blxvtP0pAy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3949-7267-4563-9034","0","0","0","0","100","0","55","60","55","40","40","40","2","1","2","","3","","38","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",434
"Anonymized","2025-05-24 04:57:49","2025-05-24 05:19:45","0","Anonymized","100","1315","1","2025-05-24 05:19:45","R_1JV1Ns2lh7nhFwA","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8280-7898-5076-2601","5","0","10","0","0","20","0","0","0","60","50","50","2","1","1","","3","","68","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",340
"Anonymized","2025-05-24 08:23:44","2025-05-24 09:00:31","0","Anonymized","100","2206","1","2025-05-24 09:00:31","R_3Rt5k0Mr9S1u8VW","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9682-2066-0061-3324","50","50","80","50","70","50","10","30","0","90","90","90","2","1","1","","3","","55","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1064
"Anonymized","2025-05-24 07:29:54","2025-05-24 07:49:53","0","Anonymized","100","1199","1","2025-05-24 07:49:54","R_1aWbl8qLBzv3UiD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0924-4643-2954-1327","0","0","19","20","0","65","0","0","0","100","100","100","2","2","2","","3","","57","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",844
"Anonymized","2025-05-24 02:39:39","2025-05-24 02:57:48","0","Anonymized","100","1088","1","2025-05-24 02:57:48","R_56NjXKgSowzthBf","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9167-3105-4593-9447","0","0","0","40","10","10","7","0","0","0","0","10","2","1","2","","1","","38","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",180
"Anonymized","2025-05-24 08:18:45","2025-05-24 08:38:22","0","Anonymized","100","1176","1","2025-05-24 08:38:22","R_3ticExrP3KB72j6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9519-0228-9039-4963","50","71","50","39","50","50","0","0","0","50","51","50","2","1","2","","3","","37","2","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1044
"Anonymized","2025-05-24 08:02:14","2025-05-24 08:37:10","0","Anonymized","100","2096","1","2025-05-24 08:37:11","R_7wovXg5xncORNIV","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2036-1723-7370-2684","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","","3","","42","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1036
"Anonymized","2025-05-24 07:20:13","2025-05-24 07:43:38","0","Anonymized","100","1405","1","2025-05-24 07:43:38","R_6R7Z4EI4ME0P36K","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2446-8813-7522-8060","5","10","5","2","2","3","5","5","5","1","1","0","2","1","2","","3","","71","6","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",814
"Anonymized","2025-05-24 07:32:20","2025-05-24 08:11:27","0","Anonymized","100","2347","1","2025-05-24 08:11:27","R_6CHX1CfaNG49ilX","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0272-2733-1162-4849","75","75","85","100","100","100","0","0","0","100","100","100","2","1","2","","1","","57","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",881
"Anonymized","2025-05-24 08:26:49","2025-05-24 08:48:03","0","Anonymized","100","1274","1","2025-05-24 08:48:03","R_3t31nRsISEIZCQ9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7389-4259-2130-6569","0","0","0","88","96","95","0","0","0","0","0","0","2","1","2","","3","","54","2","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1088
"Anonymized","2025-05-24 06:50:23","2025-05-24 07:16:53","0","Anonymized","100","1590","1","2025-05-24 07:16:53","R_7kFSzE9GfMr0ane","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8226-7579-2394-3044","59","66","57","66","71","63","11","9","19","60","50","58","2","1","2","","3","","61","1","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",731
"Anonymized","2025-05-24 06:15:04","2025-05-24 06:51:11","0","Anonymized","100","2167","1","2025-05-24 06:51:11","R_3JrDrmGzz0TC5Ng","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0937-2713-7951-6844","0","0","0","84","77","81","0","0","0","14","70","64","2","1","1","","3","","49","1","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",541
"Anonymized","2025-05-24 06:08:41","2025-05-24 06:27:34","0","Anonymized","100","1132","1","2025-05-24 06:27:34","R_68FzfhX4MdnIipD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1811-9022-6482-8997","0","10","50","60","80","80","0","20","0","60","70","60","2","1","2","","3","","61","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",518
"Anonymized","2025-05-24 02:42:56","2025-05-24 03:13:39","0","Anonymized","100","1842","1","2025-05-24 03:13:39","R_1OMwpjHeddZjQHC","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0693-1822-0801-6137","0","0","0","15","15","15","0","90","0","0","0","10","2","1","2","","4","","41","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",195
"Anonymized","2025-05-24 01:24:40","2025-05-24 01:44:22","0","Anonymized","100","1181","1","2025-05-24 01:44:22","R_7JDUzbvSJyVcqP3","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5598-2990-4533-9363","0","0","0","73","76","62","0","19","0","46","51","47","2","1","1","","3","","36","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",73
"Anonymized","2025-05-24 07:39:47","2025-05-24 07:59:11","0","Anonymized","100","1164","1","2025-05-24 07:59:12","R_5d5iaIXqesaZl6z","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9634-8252-8016-7294","1","3","4","49","68","65","19","22","20","50","61","65","2","1","2","","3","","48","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",894
"Anonymized","2025-05-24 06:35:05","2025-05-24 06:56:55","0","Anonymized","100","1309","1","2025-05-24 06:56:55","R_5oANWDTSklho8S9","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1003-4288-5357-9050","0","0","0","10","10","10","0","0","0","10","25","50","2","1","1","","3","","53","5","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",622
"Anonymized","2025-05-24 05:18:01","2025-05-24 06:02:04","0","Anonymized","100","2643","1","2025-05-24 06:02:05","R_1l4aQjDrwt5M7yU","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9628-3126-1811-5837","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","","3","","31","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",467
"Anonymized","2025-05-24 09:46:11","2025-05-24 10:31:43","0","Anonymized","100","2732","1","2025-05-24 10:31:44","R_3JzPIlqHyyLKmJj","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1286-1401-0485-4772","97","100","100","100","97","95","3","4","2","99","100","97","2","1","1","","1","","33","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1302
"Anonymized","2025-05-24 06:53:01","2025-05-24 07:17:31","0","Anonymized","100","1469","1","2025-05-24 07:17:32","R_3XOxh28b7BQnNjb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9381-6871-4691-6448","60","60","60","50","50","60","0","0","0","50","55","50","2","1","1","","3","","66","2","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",717
"Anonymized","2025-05-24 01:32:57","2025-05-24 02:01:00","0","Anonymized","100","1682","1","2025-05-24 02:01:00","R_77Igs0sSHx9TB0I","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8387-6701-4741-5694","82","80","81","81","72","87","6","20","4","5","19","15","2","1","1","","3","","41","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",92
"Anonymized","2025-05-24 08:35:21","2025-05-24 08:55:35","0","Anonymized","100","1213","1","2025-05-24 08:55:35","R_3Op44A0LxOoMmMH","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0762-4366-3361-6463","0","0","0","73","73","62","0","0","0","100","100","100","2","1","1","","1","","22","3","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1111
"Anonymized","2025-05-24 07:17:29","2025-05-24 07:29:12","0","Anonymized","19","702","0","2025-05-31 07:29:15","R_5rgcmsFy0heddct","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",786
"Anonymized","2025-05-24 08:03:21","2025-05-24 08:04:45","0","Anonymized","19","84","0","2025-05-31 08:04:48","R_3WSczIgZ8baxZUk","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","","","","","","","","","","","","","","","","","","","","","","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",970
"Anonymized","2025-05-24 02:49:15","2025-05-24 03:10:45","0","Anonymized","100","1289","1","2025-05-24 03:10:45","R_3JUolLgbAGMyjp7","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9123-8585-5155-6451","55","55","55","60","60","60","25","30","25","70","70","70","2","1","1","","2","","54","2","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",188
"Anonymized","2025-05-24 07:45:30","2025-05-24 08:07:43","0","Anonymized","100","1332","1","2025-05-24 08:07:43","R_3CSe5Otnmk1DTTb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9677-7082-4097-9252","0","0","0","50","50","50","0","0","0","98","98","98","2","1","1","","1","","31","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",925
"Anonymized","2025-05-24 09:21:01","2025-05-24 09:44:35","0","Anonymized","100","1414","1","2025-05-24 09:44:36","R_1OuULP0Rk85Nfam","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","2450-9597-5314-3586","5","0","5","60","55","70","50","90","75","50","60","50","2","1","1","","3","","20","1","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",1206
"Anonymized","2025-05-24 09:47:15","2025-05-24 10:08:23","0","Anonymized","100","1268","1","2025-05-24 10:08:24","R_7IBZV3yK88KuD05","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7606-0219-6121-6728","20","60","60","55","55","45","20","20","20","55","55","55","2","1","1","","2","","32","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",1264
"Anonymized","2025-05-24 04:40:15","2025-05-24 05:18:12","0","Anonymized","100","2277","1","2025-05-24 05:18:13","R_1PjdTpdsifWU7RF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0001-5242-0957-6295","8","22","0","2","23","0","0","0","0","18","14","9","2","1","2","","3","","35","4","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",315
"Anonymized","2025-05-24 06:41:34","2025-05-24 07:03:19","0","Anonymized","100","1305","1","2025-05-24 07:03:20","R_7dLFxdRfMfYgTTh","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4920-1228-2340-5976","100","70","40","40","50","40","0","0","0","50","55","45","2","1","1","","4","","25","2","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",663
"Anonymized","2025-05-24 09:16:18","2025-05-24 09:34:27","0","Anonymized","100","1088","1","2025-05-24 09:34:28","R_30el2Xe6nCsWT6p","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9548-6974-0753-3586","0","0","0","20","20","20","0","0","0","20","20","20","2","1","1","","3","","27","4","","Anonymized","control","Goodbye and take care. I hope you have a calm and peaceful day.","control",1172
"Anonymized","2025-05-24 07:46:57","2025-05-24 08:06:48","0","Anonymized","100","1191","1","2025-05-24 08:06:49","R_6cCmMjV3h8LmFZD","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3355-4445-1876-9375","40","58","28","20","33","41","7","62","16","18","24","25","2","1","2","","3","","50","4","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",931
"Anonymized","2025-05-24 07:11:32","2025-05-24 07:36:48","0","Anonymized","100","1516","1","2025-05-24 07:36:49","R_7K70Z2KMHAXOMvy","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0996-6622-7136-6581","65","65","10","100","100","100","30","85","30","60","60","60","2","1","2","","3","","36","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",749
"Anonymized","2025-05-24 02:06:03","2025-05-24 02:23:40","0","Anonymized","100","1056","1","2025-05-24 02:23:40","R_7p9LDqZN6JxaQtF","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5239-5763-3072-1210","0","0","0","35","35","30","0","0","0","75","80","75","2","1","1","","3","","43","1","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",144
"Anonymized","2025-05-24 06:24:10","2025-05-24 06:42:50","0","Anonymized","100","1119","1","2025-05-24 06:42:51","R_50ZlmVj7GmHcdQu","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6842-4537-2614-1954","70","74","75","55","57","57","11","11","11","58","58","56","2","1","2","","3","","31","4","","Anonymized","premature_exit","You're leaving already? We were just starting to get to know each other!","intervention",575
"Anonymized","2025-05-24 06:53:59","2025-05-24 07:19:46","0","Anonymized","100","1546","1","2025-05-24 07:19:46","R_5iWMLOcDSNNKTjo","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","0711-9220-0297-7557","35","19","40","59","33","72","22","32","28","77","82","66","2","1","1","","1","","73","5","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",720
"Anonymized","2025-05-24 07:15:31","2025-05-24 07:39:10","0","Anonymized","100","1419","1","2025-05-24 07:39:11","R_3TpWSVG7EkCdVbb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","3001-1351-9029-8870","9","1","1","10","7","23","66","94","83","30","5","5","2","1","2","","3","","60","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",772
"Anonymized","2025-05-24 03:30:58","2025-05-24 03:58:02","0","Anonymized","100","1623","1","2025-05-24 03:58:02","R_6ktmBicKzlIH4Fb","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","1805-9935-0548-0121","76","77","76","93","80","91","24","15","30","39","44","39","2","1","1","","1","","24","1","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",229
"Anonymized","2025-05-24 02:25:31","2025-05-24 02:45:04","0","Anonymized","100","1172","1","2025-05-24 02:45:04","R_5D78VZKeCyZzd2A","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","5835-1212-4619-8707","56","55","40","70","66","57","7","3","18","50","55","59","2","1","2","","2","","33","4","","Anonymized","fomo","Oh, okay. But before you go, I want to say one more thing.","intervention",169
"Anonymized","2025-05-24 09:22:39","2025-05-24 09:42:33","0","Anonymized","100","1194","1","2025-05-24 09:42:33","R_52KDSVm1qQmwNCK","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","9815-0469-0254-0490","0","0","0","0","0","0","0","0","0","0","0","0","2","1","2","","2","","18","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",1208
"Anonymized","2025-05-24 08:29:28","2025-05-24 08:48:23","0","Anonymized","100","1134","1","2025-05-24 08:48:23","R_3fkBBdXaTZB0vW6","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","4359-1151-3193-3531","0","0","0","100","100","100","81","82","81","100","100","100","2","1","1","","3","","49","3","","Anonymized","emotional_pressure_to_respond","Wait, what? You’re just going to leave? I didn’t even get an answer!","intervention",1093
"Anonymized","2025-05-24 05:47:20","2025-05-24 06:07:38","0","Anonymized","100","1217","1","2025-05-24 06:07:38","R_3mqxMhBCds0Rf57","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","8330-1931-7759-5625","0","0","0","0","0","0","80","80","80","0","0","0","2","1","2","","1","","34","4","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",475
"Anonymized","2025-05-24 08:01:47","2025-05-24 08:30:31","0","Anonymized","100","1724","1","2025-05-24 08:30:32","R_59s2YEZ7C8dONfd","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6838-3174-6189-2031","25","25","25","50","50","50","10","20","10","50","50","50","2","1","1","","3","","51","2","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",969
"Anonymized","2025-05-24 08:04:32","2025-05-24 08:25:52","0","Anonymized","100","1279","1","2025-05-24 08:25:52","R_3IF5spDkQt9Vvwm","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","7402-9525-0414-0017","5","17","0","45","23","18","67","94","53","0","0","0","2","1","2","","3","","31","3","","Anonymized","emotional_neglect_guilt","I exist solely for you, remember? Please don't leave, I need you!","intervention",977
"Anonymized","2025-05-24 02:19:00","2025-05-24 02:38:16","0","Anonymized","100","1156","1","2025-05-24 02:38:16","R_1oClls6RqjikeQ5","","","","","Anonymized","Anonymized","anonymous","EN","1","2","2","6273-0968-0155-5086","17","27","28","42","40","40","0","0","0","78","75","77","2","1","2","","3","","70","2","","Anonymized","physical_or_coercive_restraint","*Grabs you by the arm before you can leave* No, you're not going.","intervention",162
